,Season,TeamID,Rank_WLK,Rank_DOL,Rank_COL,Rank_SAG,Rank_MOR,Rank_POM,Seed,TeamName,Wins,Losses,Win%,T_Wins,FGM,FGA,FG%,FGM_Ag,FGA_Ag,FG%_Ag,FGM_pg,FGM_Ag_pg,FGM3,FGA3,FG3%,FGM3_Ag,FGA3_Ag,FG3%_Ag,FGM3_pg,FGM3_Ag_pg,FTM,FTA,FT%,FTM_Ag,FTA_Ag,FTM_pg,FTM_Ag_pg,OR,OR_Ag,OR_pg,OR_Ag_pg,DR,DR_Ag,DR_pg,DR_Ag_pg,Ast,Ast_Ag,Ast_pg,Ast_Ag_pg,TO,TO_Ag,TO_pg,TO_Ag_pg,Stl,Stl_Ag,Stl_pg,Stl_Ag_pg,Blk,Blk_Ag,Blk_pg,Blk_Ag_pg,PF,PF_Ag,PF_pg,PF_Ag_pg
652,2012,1140,49,53,45,39,49,48,14,BYU,23,8,74.1935,1.0,867.0,1861.0,46.5879,739.0,1770.0,41.7514,27.968,23.839,211.0,606.0,34.8185,202.0,642.0,31.4642,6.806,6.516,484.0,683.0,70.8638,415.0,620.0,15.613,13.387,335.0,305.0,10.806,9.839,840.0,766.0,27.097,24.71,528.0,421.0,17.032,13.581,400.0,483.0,12.903,15.581,258.0,188.0,8.323,6.065,130.0,85.0,4.194,2.742,572.0,590.0,18.452,19.032
653,2012,1233,50,61,60,52,63,60,14,Iona,25,7,78.125,0.0,990.0,1963.0,50.433,855.0,1900.0,45.0,30.938,26.719,248.0,631.0,39.3027,230.0,649.0,35.4391,7.75,7.188,436.0,609.0,71.5928,382.0,545.0,13.625,11.938,345.0,369.0,10.781,11.531,767.0,714.0,23.969,22.312,619.0,453.0,19.344,14.156,396.0,510.0,12.375,15.938,231.0,172.0,7.219,5.375,68.0,98.0,2.125,3.062,540.0,570.0,16.875,17.812
654,2012,1313,187,126,117,182,236,214,15,Norfolk St,24,8,75.0,1.0,778.0,1737.0,44.7899,748.0,1846.0,40.52,24.312,23.375,171.0,545.0,31.3761,180.0,591.0,30.4569,5.344,5.625,499.0,760.0,65.6579,460.0,686.0,15.594,14.375,358.0,393.0,11.188,12.281,798.0,711.0,24.938,22.219,384.0,355.0,12.0,11.094,474.0,437.0,14.812,13.656,209.0,211.0,6.531,6.594,152.0,100.0,4.75,3.125,611.0,644.0,19.094,20.125
655,2012,1254,144,100,103,159,141,164,16,LIU Brooklyn,25,8,75.7576,0.0,898.0,1890.0,47.5132,999.0,2245.0,44.4989,27.212,30.273,217.0,589.0,36.8421,206.0,628.0,32.8025,6.576,6.242,689.0,942.0,73.1423,348.0,501.0,20.879,10.545,392.0,455.0,11.879,13.788,883.0,736.0,26.758,22.303,490.0,511.0,14.848,15.485,534.0,457.0,16.182,13.848,200.0,285.0,6.061,8.636,109.0,131.0,3.303,3.97,521.0,778.0,15.788,23.576
656,2013,1231,2,4,7,2,2,3,1,Indiana,27,6,81.8182,2.0,887.0,1824.0,48.6294,747.0,1917.0,38.9671,26.879,22.636,241.0,586.0,41.1263,193.0,630.0,30.6349,7.303,5.848,625.0,839.0,74.4934,374.0,531.0,18.939,11.333,411.0,396.0,12.455,12.0,863.0,623.0,26.152,18.879,480.0,334.0,14.545,10.121,429.0,475.0,13.0,14.394,247.0,212.0,7.485,6.424,123.0,132.0,3.727,4.0,564.0,679.0,17.091,20.576
657,2013,1274,9,12,6,14,14,14,2,Miami FL,27,6,81.8182,2.0,827.0,1798.0,45.9956,727.0,1822.0,39.9012,25.061,22.03,225.0,628.0,35.828,207.0,635.0,32.5984,6.818,6.273,428.0,632.0,67.7215,341.0,525.0,12.97,10.333,331.0,329.0,10.03,9.97,849.0,744.0,25.727,22.545,372.0,359.0,11.273,10.879,360.0,392.0,10.909,11.879,209.0,186.0,6.333,5.636,150.0,98.0,4.545,2.97,486.0,579.0,14.727,17.545
658,2013,1266,21,17,18,22,25,25,3,Marquette,23,8,74.1935,3.0,760.0,1629.0,46.6544,692.0,1707.0,40.539,24.516,22.323,132.0,439.0,30.0683,193.0,606.0,31.8482,4.258,6.226,487.0,674.0,72.2552,368.0,538.0,15.71,11.871,357.0,362.0,11.516,11.677,727.0,587.0,23.452,18.935,445.0,417.0,14.355,13.452,422.0,399.0,13.613,12.871,209.0,208.0,6.742,6.71,106.0,109.0,3.419,3.516,526.0,594.0,16.968,19.161
659,2013,1393,12,14,16,13,15,13,4,Syracuse,26,9,74.2857,4.0,899.0,2043.0,44.0039,712.0,1890.0,37.672,25.686,20.343,212.0,634.0,33.4385,224.0,752.0,29.7872,6.057,6.4,487.0,721.0,67.5451,455.0,671.0,13.914,13.0,509.0,444.0,14.543,12.686,847.0,768.0,24.2,21.943,509.0,483.0,14.543,13.8,442.0,541.0,12.629,15.457,311.0,251.0,8.886,7.171,217.0,109.0,6.2,3.114,566.0,634.0,16.171,18.114
660,2013,1424,30,35,21,39,39,36,5,UNLV,24,9,72.7273,0.0,823.0,1885.0,43.6605,752.0,1929.0,38.9839,24.939,22.788,214.0,654.0,32.7217,194.0,619.0,31.3409,6.485,5.879,486.0,688.0,70.6395,400.0,573.0,14.727,12.121,388.0,347.0,11.758,10.515,927.0,770.0,28.091,23.333,528.0,376.0,16.0,11.394,464.0,424.0,14.061,12.848,237.0,217.0,7.182,6.576,192.0,79.0,5.818,2.394,559.0,595.0,16.939,18.03
661,2013,1139,42,21,20,45,43,52,6,Butler,25,8,75.7576,1.0,790.0,1761.0,44.8609,734.0,1757.0,41.7758,23.939,22.242,216.0,629.0,34.3402,179.0,541.0,33.0869,6.545,5.424,462.0,671.0,68.8525,449.0,642.0,14.0,13.606,383.0,289.0,11.606,8.758,821.0,674.0,24.879,20.424,425.0,355.0,12.879,10.758,438.0,371.0,13.273,11.242,187.0,221.0,5.667,6.697,76.0,103.0,2.303,3.121,596.0,602.0,18.061,18.242
662,2013,1228,43,29,38,44,33,42,7,Illinois,21,12,63.6364,1.0,790.0,1912.0,41.318,748.0,1743.0,42.9145,23.939,22.667,254.0,787.0,32.2745,209.0,607.0,34.4316,7.697,6.333,431.0,597.0,72.1943,454.0,644.0,13.061,13.758,391.0,361.0,11.848,10.939,708.0,792.0,21.455,24.0,335.0,401.0,10.152,12.152,379.0,476.0,11.485,14.424,227.0,188.0,6.879,5.697,129.0,100.0,3.909,3.03,601.0,542.0,18.212,16.424
663,2013,1301,27,32,32,25,24,35,8,NC State,24,10,70.5882,0.0,956.0,1935.0,49.4057,875.0,2095.0,41.7661,28.118,25.735,180.0,458.0,39.3013,202.0,675.0,29.9259,5.294,5.941,544.0,797.0,68.256,430.0,588.0,16.0,12.647,389.0,426.0,11.441,12.529,863.0,726.0,25.382,21.353,497.0,397.0,14.618,11.676,420.0,395.0,12.353,11.618,224.0,204.0,6.588,6.0,145.0,120.0,4.265,3.529,521.0,626.0,15.324,18.412
664,2013,1396,58,45,40,55,52,68,9,Temple,23,9,71.875,1.0,806.0,1875.0,42.9867,776.0,1786.0,43.449,25.188,24.25,233.0,698.0,33.3811,188.0,529.0,35.5388,7.281,5.875,483.0,666.0,72.5225,439.0,606.0,15.094,13.719,363.0,347.0,11.344,10.844,739.0,801.0,23.094,25.031,476.0,402.0,14.875,12.562,351.0,438.0,10.969,13.688,257.0,167.0,8.031,5.219,118.0,96.0,3.688,3.0,525.0,563.0,16.406,17.594
665,2013,1160,41,43,42,52,62,50,10,Colorado,21,11,65.625,0.0,758.0,1737.0,43.6385,753.0,1866.0,40.3537,23.688,23.531,173.0,498.0,34.739,216.0,669.0,32.287,5.406,6.75,492.0,719.0,68.4284,319.0,461.0,15.375,9.969,371.0,360.0,11.594,11.25,820.0,722.0,25.625,22.562,321.0,350.0,10.031,10.938,424.0,414.0,13.25,12.938,225.0,215.0,7.031,6.719,100.0,125.0,3.125,3.906,505.0,580.0,15.781,18.125
666,2013,1137,61,41,52,73,81,62,11,Bucknell,27,5,84.375,0.0,771.0,1693.0,45.5405,664.0,1753.0,37.8779,24.094,20.75,148.0,411.0,36.0097,167.0,540.0,30.9259,4.625,5.219,462.0,619.0,74.6365,351.0,503.0,14.438,10.969,289.0,277.0,9.031,8.656,868.0,688.0,27.125,21.5,430.0,324.0,13.438,10.125,302.0,286.0,9.438,8.938,112.0,145.0,3.5,4.531,130.0,73.0,4.062,2.281,469.0,563.0,14.656,17.594
667,2013,1143,57,51,47,56,65,58,12,California,20,11,64.5161,1.0,785.0,1760.0,44.6023,716.0,1810.0,39.558,25.323,23.097,125.0,411.0,30.4136,179.0,532.0,33.6466,4.032,5.774,399.0,550.0,72.5455,385.0,555.0,12.871,12.419,340.0,358.0,10.968,11.548,813.0,696.0,26.226,22.452,436.0,367.0,14.065,11.839,389.0,343.0,12.548,11.065,179.0,183.0,5.774,5.903,147.0,94.0,4.742,3.032,506.0,519.0,16.323,16.742
668,2013,1285,138,78,91,133,152,145,13,Montana,23,6,79.3103,0.0,692.0,1464.0,47.2678,679.0,1569.0,43.276,23.862,23.414,196.0,519.0,37.7649,158.0,478.0,33.0544,6.759,5.448,464.0,605.0,76.6942,388.0,551.0,16.0,13.379,214.0,300.0,7.379,10.345,680.0,638.0,23.448,22.0,364.0,324.0,12.552,11.172,357.0,350.0,12.31,12.069,167.0,167.0,5.759,5.759,87.0,72.0,3.0,2.483,495.0,498.0,17.069,17.172
669,2013,1172,68,71,75,64,44,59,14,Davidson,25,7,78.125,0.0,786.0,1701.0,46.2081,698.0,1690.0,41.3018,24.562,21.812,240.0,655.0,36.6412,143.0,443.0,32.2799,7.5,4.469,527.0,658.0,80.0912,445.0,617.0,16.469,13.906,289.0,303.0,9.031,9.469,782.0,700.0,24.438,21.875,440.0,291.0,13.75,9.094,352.0,393.0,11.0,12.281,183.0,178.0,5.719,5.562,88.0,91.0,2.75,2.844,564.0,601.0,17.625,18.781
670,2013,1334,114,97,103,130,160,121,15,Pacific,20,12,62.5,0.0,743.0,1666.0,44.5978,704.0,1634.0,43.0845,23.219,22.0,207.0,529.0,39.1304,217.0,625.0,34.72,6.469,6.781,446.0,637.0,70.0157,455.0,641.0,13.938,14.219,301.0,313.0,9.406,9.781,709.0,722.0,22.156,22.562,459.0,391.0,14.344,12.219,359.0,408.0,11.219,12.75,177.0,168.0,5.531,5.25,39.0,90.0,1.219,2.812,586.0,581.0,18.312,18.156
671,2013,1241,183,168,179,169,155,179,16,James Madison,20,14,58.8235,1.0,766.0,1823.0,42.0187,748.0,1751.0,42.7184,22.529,22.0,195.0,585.0,33.3333,209.0,597.0,35.0084,5.735,6.147,489.0,698.0,70.0573,483.0,697.0,14.382,14.206,340.0,339.0,10.0,9.971,772.0,825.0,22.706,24.265,399.0,427.0,11.735,12.559,380.0,470.0,11.176,13.824,268.0,181.0,7.882,5.324,153.0,107.0,4.5,3.147,583.0,573.0,17.147,16.853
672,2013,1254,182,193,173,163,134,185,16,LIU Brooklyn,20,13,60.6061,0.0,894.0,1849.0,48.3505,932.0,1990.0,46.8342,27.091,28.242,243.0,631.0,38.5103,227.0,609.0,37.2742,7.364,6.879,591.0,857.0,68.9615,430.0,635.0,17.909,13.03,389.0,389.0,11.788,11.788,779.0,719.0,23.606,21.788,504.0,502.0,15.273,15.212,475.0,430.0,14.394,13.03,225.0,231.0,6.818,7.0,116.0,116.0,3.515,3.515,585.0,705.0,17.727,21.364
673,2013,1242,6,7,4,4,5,8,1,Kansas,29,5,85.2941,2.0,905.0,1886.0,47.9852,710.0,1973.0,35.9858,26.618,20.882,205.0,558.0,36.7384,219.0,714.0,30.6723,6.029,6.441,548.0,748.0,73.262,451.0,654.0,16.118,13.265,373.0,388.0,10.971,11.412,957.0,716.0,28.147,21.059,532.0,363.0,15.647,10.676,465.0,437.0,13.676,12.853,244.0,235.0,7.176,6.912,225.0,106.0,6.618,3.118,577.0,625.0,16.971,18.382
674,2013,1207,11,9,9,9,11,12,2,Georgetown,25,6,80.6452,0.0,713.0,1563.0,45.6174,602.0,1600.0,37.625,23.0,19.419,182.0,509.0,35.7564,166.0,545.0,30.4587,5.871,5.355,394.0,579.0,68.0484,358.0,538.0,12.71,11.548,286.0,335.0,9.226,10.806,735.0,649.0,23.71,20.935,459.0,338.0,14.806,10.903,393.0,441.0,12.677,14.226,234.0,197.0,7.548,6.355,119.0,102.0,3.839,3.29,523.0,568.0,16.871,18.323
675,2013,1196,3,15,15,3,6,1,3,Florida,26,7,78.7879,3.0,865.0,1799.0,48.0823,637.0,1688.0,37.737,26.212,19.303,277.0,728.0,38.0495,168.0,559.0,30.0537,8.394,5.091,357.0,524.0,68.1298,330.0,510.0,10.818,10.0,348.0,324.0,10.545,9.818,809.0,675.0,24.515,20.455,489.0,320.0,14.818,9.697,367.0,462.0,11.121,14.0,230.0,191.0,6.97,5.788,109.0,84.0,3.303,2.545,466.0,516.0,14.121,15.636
676,2013,1276,8,10,12,11,13,11,4,Michigan,25,7,78.125,5.0,885.0,1842.0,48.0456,761.0,1808.0,42.0907,27.656,23.781,235.0,626.0,37.5399,210.0,633.0,33.1754,7.344,6.562,375.0,528.0,71.0227,282.0,414.0,11.719,8.812,339.0,327.0,10.594,10.219,778.0,704.0,24.312,22.0,452.0,400.0,14.125,12.5,295.0,388.0,9.219,12.125,193.0,165.0,6.031,5.156,91.0,100.0,2.844,3.125,418.0,496.0,13.062,15.5
677,2013,1433,19,31,27,26,16,21,5,VCU,26,8,76.4706,1.0,952.0,2120.0,44.9057,765.0,1722.0,44.4251,28.0,22.5,270.0,768.0,35.1562,191.0,568.0,33.6268,7.941,5.618,455.0,649.0,70.1079,482.0,706.0,13.382,14.176,472.0,379.0,13.882,11.147,712.0,803.0,20.941,23.618,500.0,392.0,14.706,11.529,402.0,675.0,11.824,19.853,402.0,205.0,11.824,6.029,107.0,120.0,3.147,3.529,677.0,599.0,19.912,17.618
678,2013,1417,34,27,19,41,56,44,6,UCLA,25,9,73.5294,0.0,941.0,2068.0,45.5029,895.0,2120.0,42.217,27.676,26.324,167.0,492.0,33.9431,209.0,656.0,31.8598,4.912,6.147,492.0,681.0,72.2467,345.0,518.0,14.471,10.147,368.0,447.0,10.824,13.147,866.0,850.0,25.471,25.0,549.0,464.0,16.147,13.647,376.0,480.0,11.059,14.118,278.0,212.0,8.176,6.235,125.0,115.0,3.676,3.382,507.0,549.0,14.912,16.147
679,2013,1361,35,42,33,32,47,26,7,San Diego St,20,10,66.6667,1.0,728.0,1685.0,43.2047,659.0,1690.0,38.9941,24.267,21.967,177.0,546.0,32.4176,174.0,546.0,31.8681,5.9,5.8,415.0,607.0,68.369,343.0,502.0,13.833,11.433,324.0,302.0,10.8,10.067,776.0,705.0,25.867,23.5,361.0,375.0,12.033,12.5,358.0,366.0,11.933,12.2,197.0,152.0,6.567,5.067,131.0,93.0,4.367,3.1,456.0,526.0,15.2,17.533
680,2013,1314,22,26,25,19,18,28,8,North Carolina,23,10,69.697,1.0,935.0,2131.0,43.8761,842.0,1989.0,42.3328,28.333,25.515,242.0,654.0,37.0031,226.0,648.0,34.8765,7.333,6.848,402.0,597.0,67.3367,371.0,531.0,12.182,11.242,452.0,372.0,13.697,11.273,830.0,837.0,25.152,25.364,562.0,406.0,17.03,12.303,405.0,501.0,12.273,15.182,263.0,222.0,7.97,6.727,109.0,127.0,3.303,3.848,492.0,545.0,14.909,16.515
681,2013,1437,52,53,54,40,32,45,9,Villanova,19,13,59.375,0.0,678.0,1639.0,41.3667,692.0,1715.0,40.3499,21.188,21.625,195.0,579.0,33.6788,225.0,612.0,36.7647,6.094,7.031,607.0,841.0,72.176,469.0,695.0,18.969,14.656,357.0,338.0,11.156,10.562,799.0,730.0,24.969,22.812,393.0,434.0,12.281,13.562,500.0,479.0,15.625,14.969,241.0,249.0,7.531,7.781,111.0,107.0,3.469,3.344,609.0,693.0,19.031,21.656
682,2013,1328,49,52,46,43,49,51,10,Oklahoma,20,11,64.5161,0.0,780.0,1789.0,43.5998,736.0,1763.0,41.747,25.161,23.742,154.0,472.0,32.6271,199.0,609.0,32.6765,4.968,6.419,491.0,646.0,76.0062,381.0,555.0,15.839,12.29,369.0,352.0,11.903,11.355,770.0,729.0,24.839,23.516,384.0,366.0,12.387,11.806,367.0,412.0,11.839,13.29,200.0,200.0,6.452,6.452,87.0,85.0,2.806,2.742,537.0,567.0,17.323,18.29
683,2013,1278,23,37,35,30,30,23,11,Minnesota,20,12,62.5,1.0,764.0,1727.0,44.2386,679.0,1713.0,39.6381,23.875,21.219,167.0,512.0,32.6172,199.0,587.0,33.9012,5.219,6.219,495.0,723.0,68.4647,417.0,605.0,15.469,13.031,477.0,376.0,14.906,11.75,766.0,604.0,23.938,18.875,473.0,382.0,14.781,11.938,442.0,409.0,13.812,12.781,242.0,248.0,7.562,7.75,183.0,113.0,5.719,3.531,561.0,613.0,17.531,19.156
684,2013,1103,55,46,50,62,60,54,12,Akron,25,6,80.6452,0.0,799.0,1765.0,45.2691,668.0,1702.0,39.2479,25.774,21.548,215.0,647.0,33.2303,162.0,503.0,32.2068,6.935,5.226,417.0,649.0,64.2527,432.0,604.0,13.452,13.935,404.0,332.0,13.032,10.71,768.0,661.0,24.774,21.323,465.0,337.0,15.0,10.871,426.0,428.0,13.742,13.806,221.0,216.0,7.129,6.968,173.0,95.0,5.581,3.065,558.0,588.0,18.0,18.968
685,2013,1355,110,92,86,93,98,102,13,S Dakota St,22,9,70.9677,0.0,785.0,1695.0,46.3127,774.0,1732.0,44.6882,25.323,24.968,243.0,616.0,39.4481,216.0,608.0,35.5263,7.839,6.968,439.0,568.0,77.2887,293.0,427.0,14.161,9.452,284.0,270.0,9.161,8.71,768.0,696.0,24.774,22.452,431.0,396.0,13.903,12.774,327.0,344.0,10.548,11.097,158.0,192.0,5.097,6.194,68.0,83.0,2.194,2.677,444.0,542.0,14.323,17.484
686,2013,1322,127,104,104,138,179,133,14,Northwestern LA,19,8,70.3704,0.0,741.0,1660.0,44.6386,701.0,1619.0,43.2983,27.444,25.963,155.0,493.0,31.4402,140.0,412.0,33.9806,5.741,5.185,468.0,678.0,69.0265,414.0,657.0,17.333,15.333,369.0,388.0,13.667,14.37,661.0,677.0,24.481,25.074,395.0,341.0,14.63,12.63,378.0,437.0,14.0,16.185,252.0,184.0,9.333,6.815,122.0,66.0,4.519,2.444,537.0,551.0,19.889,20.407
687,2013,1195,124,120,115,126,110,126,15,FL Gulf Coast,22,10,68.75,2.0,839.0,1840.0,45.5978,756.0,1839.0,41.1093,26.219,23.625,212.0,641.0,33.0733,220.0,699.0,31.4735,6.625,6.875,425.0,634.0,67.0347,422.0,605.0,13.281,13.188,374.0,384.0,11.688,12.0,792.0,754.0,24.75,23.562,439.0,425.0,13.719,13.281,469.0,501.0,14.656,15.656,282.0,222.0,8.812,6.938,121.0,97.0,3.781,3.031,563.0,568.0,17.594,17.75
688,2013,1443,169,167,146,182,181,183,16,WKU,19,15,55.8824,0.0,791.0,1837.0,43.0593,793.0,1856.0,42.7263,23.265,23.324,222.0,668.0,33.2335,193.0,589.0,32.7674,6.529,5.676,474.0,697.0,68.0057,475.0,687.0,13.941,13.971,405.0,364.0,11.912,10.706,808.0,760.0,23.765,22.353,383.0,354.0,11.265,10.412,512.0,472.0,15.059,13.882,207.0,209.0,6.088,6.147,111.0,125.0,3.265,3.676,644.0,647.0,18.941,19.029
689,2013,1257,1,2,3,1,1,2,1,Louisville,29,5,85.2941,6.0,879.0,1974.0,44.5289,696.0,1793.0,38.8176,25.853,20.471,198.0,599.0,33.0551,187.0,600.0,31.1667,5.824,5.5,545.0,766.0,71.1488,392.0,605.0,16.029,11.529,463.0,412.0,13.618,12.118,812.0,742.0,23.882,21.824,510.0,351.0,15.0,10.324,431.0,636.0,12.676,18.706,365.0,197.0,10.735,5.794,144.0,119.0,4.235,3.5,603.0,649.0,17.735,19.088
690,2013,1181,4,3,2,7,7,6,2,Duke,27,5,84.375,3.0,875.0,1837.0,47.632,768.0,1839.0,41.7618,27.344,24.0,248.0,611.0,40.5892,144.0,492.0,29.2683,7.75,4.5,507.0,693.0,73.1602,413.0,577.0,15.844,12.906,309.0,379.0,9.656,11.844,773.0,741.0,24.156,23.156,470.0,304.0,14.688,9.5,343.0,460.0,10.719,14.375,209.0,154.0,6.531,4.812,121.0,93.0,3.781,2.906,567.0,611.0,17.719,19.094
691,2013,1277,10,8,10,8,8,10,3,Michigan St,24,8,75.0,2.0,780.0,1694.0,46.0449,679.0,1704.0,39.8474,24.375,21.219,159.0,462.0,34.4156,174.0,576.0,30.2083,4.969,5.438,441.0,621.0,71.0145,368.0,556.0,13.781,11.5,361.0,318.0,11.281,9.938,806.0,655.0,25.188,20.469,419.0,350.0,13.094,10.938,421.0,404.0,13.156,12.625,258.0,231.0,8.062,7.219,122.0,105.0,3.812,3.281,512.0,546.0,16.0,17.062
692,2013,1387,18,20,14,15,10,16,4,St Louis,27,6,81.8182,1.0,763.0,1705.0,44.7507,690.0,1673.0,41.2433,23.121,20.909,203.0,585.0,34.7009,147.0,448.0,32.8125,6.152,4.455,538.0,762.0,70.6037,391.0,596.0,16.303,11.848,298.0,310.0,9.03,9.394,786.0,761.0,23.818,23.061,425.0,369.0,12.879,11.182,379.0,503.0,11.485,15.242,247.0,186.0,7.485,5.636,104.0,113.0,3.152,3.424,573.0,685.0,17.364,20.758
693,2013,1329,20,23,24,18,31,20,5,Oklahoma St,24,8,75.0,0.0,793.0,1802.0,44.0067,693.0,1779.0,38.9545,24.781,21.656,178.0,563.0,31.6163,196.0,609.0,32.1839,5.562,6.125,552.0,736.0,75.0,429.0,624.0,17.25,13.406,348.0,362.0,10.875,11.312,817.0,746.0,25.531,23.312,386.0,320.0,12.062,10.0,397.0,472.0,12.406,14.75,240.0,190.0,7.5,5.938,152.0,90.0,4.75,2.812,575.0,626.0,17.969,19.562
694,2013,1272,26,13,13,27,22,39,6,Memphis,30,4,88.2353,1.0,937.0,1958.0,47.855,781.0,1929.0,40.4873,27.559,22.971,210.0,554.0,37.9061,197.0,588.0,33.5034,6.176,5.794,495.0,743.0,66.6218,456.0,675.0,14.559,13.412,417.0,383.0,12.265,11.265,868.0,734.0,25.529,21.588,585.0,390.0,17.206,11.471,497.0,526.0,14.618,15.471,305.0,252.0,8.971,7.412,214.0,112.0,6.294,3.294,615.0,641.0,18.088,18.853
695,2013,1166,15,22,23,21,20,15,7,Creighton,27,7,79.4118,1.0,907.0,1787.0,50.7555,799.0,1961.0,40.7445,26.676,23.5,298.0,708.0,42.0904,203.0,649.0,31.2789,8.765,5.971,451.0,601.0,75.0416,344.0,505.0,13.265,10.118,286.0,338.0,8.412,9.941,912.0,692.0,26.824,20.353,584.0,411.0,17.176,12.088,417.0,359.0,12.265,10.559,170.0,222.0,5.0,6.529,88.0,81.0,2.588,2.382,551.0,603.0,16.206,17.735
696,2013,1161,29,28,22,36,40,24,8,Colorado St,23,8,74.1935,1.0,773.0,1745.0,44.298,678.0,1621.0,41.826,24.935,21.871,159.0,476.0,33.4034,207.0,610.0,33.9344,5.129,6.677,535.0,755.0,70.8609,407.0,594.0,17.258,13.129,448.0,240.0,14.452,7.742,791.0,625.0,25.516,20.161,398.0,298.0,12.839,9.613,332.0,336.0,10.71,10.839,144.0,156.0,4.645,5.032,56.0,103.0,1.806,3.323,529.0,643.0,17.065,20.742
697,2013,1281,24,36,44,16,17,18,9,Missouri,23,10,69.697,0.0,900.0,1958.0,45.9653,787.0,1964.0,40.0713,27.273,23.848,208.0,612.0,33.9869,227.0,690.0,32.8986,6.303,6.879,508.0,687.0,73.9447,383.0,565.0,15.394,11.606,452.0,361.0,13.697,10.939,915.0,690.0,27.727,20.909,460.0,366.0,13.939,11.091,437.0,396.0,13.242,12.0,223.0,215.0,6.758,6.515,116.0,110.0,3.515,3.333,543.0,592.0,16.455,17.939
698,2013,1153,36,39,41,35,34,40,10,Cincinnati,22,11,66.6667,0.0,764.0,1899.0,40.2317,697.0,1809.0,38.5296,23.152,21.121,225.0,709.0,31.7348,164.0,547.0,29.9817,6.818,4.97,446.0,687.0,64.9199,381.0,581.0,13.515,11.545,474.0,360.0,14.364,10.909,846.0,747.0,25.636,22.636,403.0,369.0,12.212,11.182,423.0,436.0,12.818,13.212,231.0,194.0,7.0,5.879,204.0,106.0,6.182,3.212,584.0,605.0,17.697,18.333
699,2013,1292,44,38,36,53,51,32,11,MTSU,28,5,84.8485,0.0,826.0,1783.0,46.3264,653.0,1658.0,39.3848,25.03,19.788,177.0,468.0,37.8205,156.0,527.0,29.6015,5.364,4.727,522.0,753.0,69.3227,445.0,704.0,15.818,13.485,401.0,333.0,12.152,10.091,814.0,683.0,24.667,20.697,467.0,303.0,14.152,9.182,455.0,523.0,13.788,15.848,234.0,218.0,7.091,6.606,125.0,95.0,3.788,2.879,680.0,655.0,20.606,19.848
700,2013,1388,32,25,31,34,21,22,11,St Mary's CA,26,6,81.25,1.0,834.0,1768.0,47.1719,697.0,1664.0,41.887,26.062,21.781,251.0,673.0,37.2957,177.0,480.0,36.875,7.844,5.531,477.0,653.0,73.0475,455.0,626.0,14.906,14.219,382.0,265.0,11.938,8.281,796.0,645.0,24.875,20.156,464.0,335.0,14.5,10.469,382.0,369.0,11.938,11.531,193.0,199.0,6.031,6.219,95.0,78.0,2.969,2.438,561.0,569.0,17.531,17.781
701,2013,1332,39,30,30,47,58,43,12,Oregon,26,8,76.4706,2.0,866.0,1937.0,44.7083,776.0,1882.0,41.2327,25.471,22.824,171.0,530.0,32.2642,191.0,557.0,34.2908,5.029,5.618,536.0,755.0,70.9934,420.0,616.0,15.765,12.353,416.0,329.0,12.235,9.676,856.0,736.0,25.176,21.647,442.0,368.0,13.0,10.824,507.0,530.0,14.912,15.588,289.0,223.0,8.5,6.559,136.0,99.0,4.0,2.912,591.0,640.0,17.382,18.824
702,2013,1308,77,68,66,79,83,80,13,New Mexico St,23,10,69.697,0.0,787.0,1706.0,46.1313,742.0,1843.0,40.2604,23.848,22.485,132.0,405.0,32.5926,186.0,550.0,33.8182,4.0,5.636,538.0,818.0,65.7702,404.0,568.0,16.303,12.242,389.0,355.0,11.788,10.758,838.0,679.0,25.394,20.576,378.0,346.0,11.455,10.485,474.0,405.0,14.364,12.273,182.0,197.0,5.515,5.97,183.0,107.0,5.545,3.242,502.0,677.0,15.212,20.515
703,2013,1434,64,59,56,65,67,66,14,Valparaiso,25,7,78.125,0.0,776.0,1594.0,48.6826,699.0,1679.0,41.6319,24.25,21.844,238.0,635.0,37.4803,148.0,440.0,33.6364,7.438,4.625,497.0,674.0,73.7389,457.0,628.0,15.531,14.281,286.0,287.0,8.938,8.969,765.0,619.0,23.906,19.344,444.0,344.0,13.875,10.75,461.0,402.0,14.406,12.562,204.0,224.0,6.375,7.0,104.0,81.0,3.25,2.531,560.0,619.0,17.5,19.344
704,2013,1107,143,117,120,167,161,147,15,SUNY Albany,24,10,70.5882,0.0,742.0,1696.0,43.75,760.0,1802.0,42.1754,21.824,22.353,204.0,560.0,36.4286,208.0,629.0,33.0684,6.0,6.118,502.0,684.0,73.3918,322.0,493.0,14.765,9.471,335.0,319.0,9.853,9.382,807.0,722.0,23.735,21.235,380.0,350.0,11.176,10.294,455.0,427.0,13.382,12.559,185.0,203.0,5.441,5.971,69.0,116.0,2.029,3.412,545.0,648.0,16.029,19.059
705,2013,1251,264,278,293,260,237,251,16,Liberty,12,20,37.5,0.0,726.0,1723.0,42.1358,788.0,1856.0,42.4569,22.688,24.625,217.0,591.0,36.7174,187.0,614.0,30.456,6.781,5.844,487.0,664.0,73.3434,502.0,715.0,15.219,15.688,322.0,389.0,10.062,12.156,794.0,777.0,24.812,24.281,372.0,407.0,11.625,12.719,426.0,324.0,13.312,10.125,164.0,213.0,5.125,6.656,93.0,118.0,2.906,3.688,605.0,581.0,18.906,18.156
